This is the collection of BMW vehicles on soloautosmx website
Vehicle	Cylinder	Capacity	Transmission	Fuel Type	Door
2016 BMW X6 xDrive50iA M Sport AT	8	4.4	automático	gasolina premium	5
2016 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2016 MINI MINI Cooper S Coupe Hot Chili AT	4	1.6	automático	gasolina premium	3
2016 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2016 MINI MINI Cooper S Salt AT	4	2.0	automático	gasolina premium	5
2016 MINI MINI 1.6 Cooper Coupe S Chili AT	4	1.6	automático	gasolina premium	3
2016 BMW Serie 3 330iA Luxury Line	4	2.0	automático	gasolina premium	4
2016 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	3
2016 MINI MINI Cooper S Hot Chili	4	2.0	manual	gasolina premium	3
2016 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2016 BMW Serie 3 340iA Sport Line	6	3.0	automático	gasolina premium	4
2016 BMW Serie 1 120iA M Sport AT	4	1.6	automático	gasolina premium	5
2016 BMW X1 sDrive20iA X Line	4	2.0	automático	gasolina premium	5
2016 BMW M4 M4 Coupe con toldo en fibra de carbono	6	3.0	manual	gasolina premium	2
2016 BMW Serie 4 420iA Gran Coupe	4	2.0	automático	gasolina	5
2016 BMW X4 3.0 xDrive 35iA M Sport AT	6	3.0	automático	gasolina premium	5
2016 BMW X4 2.0 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2016 BMW Serie 2 220iA Coupe Automático	4	2.0	automático	gasolina premium	2
2016 BMW Serie 3 330iA Sport Line	4	2.0	automático	gasolina premium	4
2016 BMW Serie 1 120iA Sport Line MT	4	1.6	automático	gasolina premium	3
2016 BMW Series 2 Active Tourer 220i	4	2.0	automático	gasolina premium	5
2016 BMW Serie 3 320iA Sport Line	4	2.0	automático	gasolina premium	4
2016 BMW Serie 4 428iA Luxury Line	4	2.0	automático	gasolina premium	2
2016 MINI Countryman Mini Cooper S JCW Countryman Hot Chili	4	1.6	manual	gasolina premium	5
2016 BMW Serie 4 420iA Gran Coupe	4	2.0	automático	gasolina	5
2016 BMW X4 2.0 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2016 BMW X3 3.0 sDrive 20iA AT	4	2.0	automático	gasolina premium	5
2016 BMW Serie 1 120iA Urban Line AT	4	1.6	automático	gasolina premium	3
2016 BMW Serie 2 M235iA Coupe M Sport AT	6	3.0	automático	gasolina premium	2
2016 MINI MINI Cooper S Hot Chili	4	2.0	manual	gasolina premium	5
2016 MINI Paceman Cooper S Paceman Hot Chili LCI	4	1.6	manual	gasolina premium	3
2016 BMW Series 2 Active Tourer 220iA Active Tourer	4	2.0	automático	gasolina	5
2016 MINI MINI Cooper S Salt AT	4	2.0	automático	gasolina premium	3
2016 BMW Serie 2 220iA Coupe Automático	4	2.0	automático	gasolina premium	2
2016 MINI MINI Cooper Salt AT	3	1.5	automático	gasolina premium	5
2016 BMW Serie 3 320iA	4	2.0	automático	gasolina premium	4
2016 MINI MINI Cooper S Sport AT	4	2.0	automático	gasolina premium	3
2016 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2016 BMW Serie 2 M235iA Coupe M Sport AT	6	3.0	automático	gasolina premium	2
2016 BMW Serie 3 330iA Sport Line	4	2.0	automático	gasolina premium	4
2016 BMW Serie 3 330iA Sport Line	4	2.0	automático	gasolina premium	4
2016 BMW Serie 1 120iA Urban Line AT	4	1.6	automático	gasolina premium	3
2016 BMW X6 xDrive50iA M Sport AT	8	4.4	automático	gasolina premium	5
2016 MINI MINI Cooper S Salt AT	4	2.0	automático	gasolina premium	3
2016 BMW X5 4.4 xDrive50iA M Sport	8	4.4	automático	gasolina premium	5
2016 BMW Serie 2 220iA Coupe Automático	4	2.0	automático	gasolina premium	2
2016 BMW Serie 4 428iA Sport Line	4	2.0	automático	gasolina premium	2
2016 MINI Countryman Cooper S Chili	4	1.6	automático	gasolina premium	5
2016 MINI MINI Cooper S Sport AT	4	2.0	automático	gasolina premium	3
2016 BMW X3 3.0 xDrive 35iA X Line AT	6	3.0	automático	gasolina premium	5
2016 BMW Serie 3 330iA Sport Line	4	2.0	automático	gasolina premium	4
2016 BMW M4 M4 Coupe con toldo en fibra de carbono	6	3.0	manual	gasolina premium	2
2016 BMW Serie 5 520iA	4	2.0	automático	gasolina premium	4
2016 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2016 BMW Serie 3 330iA Sport Line	4	2.0	automático	gasolina premium	4
2016 BMW Serie 5 520iA	4	2.0	automático	gasolina premium	4
2016 BMW X6 xDrive50iA M Sport AT	8	4.4	automático	gasolina premium	5
2016 BMW Serie 4 428iA Gran Coupé Sport Line	4	2.0	automático	gasolina premium	5
2016 BMW X3 3.0 xDrive 35iA X Line AT	6	3.0	automático	gasolina premium	5
2016 BMW Series 2 Active Tourer 220iA Active Tourer	4	2.0	automático	gasolina	5
2016 BMW X3 3.0 xDrive 28iA X Line AT	4	2.0	automático	gasolina premium	5
2016 BMW X3 3.0 xDrive 28iA X Line AT	4	2.0	automático	gasolina premium	5
2016 BMW X3 3.0 sDrive 20iA AT	4	2.0	automático	gasolina premium	5
2016 BMW Serie 3 320iA M Sport	4	2.0	automático	gasolina premium	4
2016 BMW Serie 3 320iA	4	2.0	automático	gasolina premium	4
2016 BMW X3 3.0 xDrive 28iA X Line AT	4	2.0	automático	gasolina premium	5
2016 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2016 BMW Serie 2 M235iA Coupe M Sport AT	6	3.0	automático	gasolina premium	2
2016 BMW Serie 3 320iA	4	2.0	automático	gasolina premium	4
2016 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	3
2016 BMW X1 sDrive201iA M Sport	4	2.0	automático	gasolina premium	5
2016 BMW Serie 3 320iA	4	2.0	automático	gasolina premium	4
2016 BMW Serie 4 420iA	4	2.0	automático	gasolina	2
2016 BMW Serie 3 320iA M Sport	4	2.0	automático	gasolina premium	4
2016 BMW Series 2 Active Tourer 220iA Active Tourer	4	2.0	automático	gasolina	5
2016 BMW Serie 3 320iA M Sport	4	2.0	automático	gasolina premium	4
2016 BMW X3 3.0 sDrive 20iA AT	4	2.0	automático	gasolina premium	5
2016 BMW Serie 3 340iA M Sport	6	3.0	automático	gasolina premium	4
2016 BMW Serie 4 428iA Gran Coupé Sport Line	4	2.0	automático	gasolina premium	5
2016 BMW Serie 5 520iA	4	2.0	automático	gasolina premium	4
2016 BMW Serie 3 320iA Luxury Line	4	2.0	automático	gasolina premium	4
2016 BMW X4 2.0 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2016 BMW X3 3.0 xDrive 28iA X Line AT	4	2.0	automático	gasolina premium	5
2016 BMW Serie 3 320iA M Sport	4	2.0	automático	gasolina premium	4
2016 BMW Serie 4 420iA	4	2.0	automático	gasolina	2
2016 BMW Serie 7 750i A Excellence	8	4.4	automático	gasolina	4
2016 BMW Serie 1 120iA Urban Line AT	4	1.6	automático	gasolina premium	3
2016 BMW X6 xDrive35iA Extravagance AT	6	3.0	automático	gasolina premium	5
2016 BMW Serie 3 320iA	4	2.0	automático	gasolina premium	4
2016 BMW Serie 5 520iA	4	2.0	automático	gasolina premium	4
2016 BMW Serie 4 428iA Gran Coupé Sport Line	4	2.0	automático	gasolina premium	5
2016 MINI MINI Cooper Salt AT	3	1.5	automático	gasolina premium	3
2016 BMW Serie 1 120iA Urban Line AT	4	1.6	automático	gasolina premium	3
2016 MINI MINI 2.0 John Cooper Works Chili AT	4	2.0	automático	gasolina	3
2016 BMW Serie 3 320iA Luxury Line	4	2.0	automático	gasolina premium	4
2016 BMW Series 2 Active Tourer 220i	4	2.0	automático	gasolina premium	5
2016 BMW Series 2 Active Tourer 220iA Active Tourer	4	2.0	automático	gasolina	5
2016 BMW Serie 1 120iA M Sport AT	4	1.6	automático	gasolina premium	5
2016 BMW Serie 1 120i MT	4	1.6	manual	gasolina premium	3
2016 BMW X1 sDrive20iA X Line	4	2.0	automático	gasolina premium	5
2016 BMW X5 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2016 BMW X5 4.4 xDrive 50iA Excelence	8	4.4	automático	gasolina premium	5
2016 BMW X4 2.0 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2016 BMW Serie 3 320iA Luxury Line	4	2.0	automático	gasolina premium	4
2016 BMW Serie 2 220iA Coupe Automático	4	2.0	automático	gasolina premium	2
2016 BMW Serie 2 220iA Coupe Automático	4	2.0	automático	gasolina premium	2
2016 BMW Serie 5 535iA Gran Turismo Luxury Line	6	3.0	automático	gasolina premium	5
2016 MINI Clubman COOPER S CLUBMAN HOT CHILI AT	4	2.0	automático	gasolina	5
2016 MINI Paceman John Cooper Works MT	4	1.6	manual	gasolina premium	3
2016 MINI MINI Mini Cooper S JCW Coupé	4	1.6	automático	gasolina premium	3
2016 BMW Serie 5 520iA	4	2.0	automático	gasolina premium	4
2016 BMW X4 2.0 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2016 BMW Serie 5 528iA Luxury Line	4	2.0	automático	gasolina premium	4
2016 BMW Serie 4 420iA Gran Coupe	4	2.0	automático	gasolina	5
2016 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2016 BMW Serie 4 420iA	4	2.0	automático	gasolina	2
2016 MINI Countryman Cooper S Chili	4	1.6	automático	gasolina premium	5
2016 MINI MINI Cooper S Coupe Hot Chili AT	4	1.6	automático	gasolina premium	3
2016 MINI Countryman Cooper S Hot Chili	4	1.6	automático	gasolina premium	5
2016 BMW Serie 2 M235iA Coupe M Sport AT	6	3.0	automático	gasolina premium	2
2016 BMW Serie 5 528iA M Sport	4	2.0	automático	gasolina premium	4
2016 BMW Serie 2 220iA Coupe Automático	4	2.0	automático	gasolina premium	2
2016 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2016 BMW Serie 1 120iA M Sport AT	4	1.6	automático	gasolina premium	5
2016 MINI MINI 1.6 Cooper Coupe S Hot Chili AT	4	1.6	automático	gasolina premium	3
2016 BMW Serie 5 528iA Luxury Line	4	2.0	automático	gasolina premium	4
2016 MINI MINI Cooper Salt	3	1.5	manual	gasolina premium	5
2017 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2017 BMW Serie 1 120iA AT	4	2.0	automático	gasolina premium	3
2017 BMW X5 4.4 xDrive50iA M Sport	8	4.4	automático	gasolina premium	5
2017 BMW Serie 4 428iA Sport Line	4	2.0	automático	gasolina premium	2
2017 BMW X6 xDrive35iA Extravagance AT	6	3.0	automático	gasolina premium	5
2017 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2017 BMW X6 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2017 MINI MINI Cooper Pepper	3	1.5	manual	gasolina premium	5
2017 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2017 BMW Serie 3 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 4 428iA Gran Coupé Sport Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW X3 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 MINI MINI Cooper S Chili	4	2.0	manual	gasolina premium	5
2017 BMW Serie 3 Sedán 330iA Luxury Line	4	2.0	automático	gasolina premium	4
2017 BMW X4 2.0 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 MINI MINI Cooper Salt AT	3	1.5	automático	gasolina premium	3
2017 BMW Serie 3 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW M3 M3 Sedán con techo solar eléctrico	6	3.0	manual	gasolina premium	4
2017 BMW X6 xDrive35iA M Sport AT	6	3.0	automático	gasolina premium	5
2017 MINI MINI 2.0 John Cooper Works Hot Chili AT	4	2.0	automático	gasolina	2
2017 MINI MINI Cooper S Convertible Hot Chili AT	4	2.0	automático	gasolina	2
2017 MINI MINI Cooper Chili	3	1.5	manual	gasolina premium	5
2017 BMW Serie 2 Coupé 220iA	4	2.0	automático	gasolina premium	2
2017 BMW X4 2.0 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 4 428iA Gran Coupé Sport Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 340iA M Sport	6	3.0	automático	gasolina premium	4
2017 MINI MINI Cooper S Hot Chili AT	4	2.0	automático	gasolina premium	5
2017 BMW X3 sDrive20iA	4	2.0	automático	gasolina premium	5
2017 MINI MINI Cooper Pepper AT	3	1.5	automático	gasolina premium	5
2017 BMW Serie 1 (5 puertas) 120iA Sport Line	4	2.0	automático	gasolina premium	) 120iA Sport Line
2017 BMW Serie 1 (3 puertas) M140iA	6	3.0	automático	gasolina premium	) M140iA
2017 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW X5 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2017 BMW Serie 3 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW X4 3.0 xDrive 35iA M Sport AT	6	3.0	automático	gasolina premium	5
2017 MINI MINI Cooper S Convertible Hot Chili AT	4	2.0	automático	gasolina	2
2017 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2017 MINI MINI Cooper S Convertible Hot Chili AT	4	2.0	automático	gasolina	2
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW X4 3.0 xDrive 35iA M Sport AT	6	3.0	automático	gasolina premium	5
2017 BMW Serie 3 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 1 (3 puertas) M140iA	6	3.0	automático	gasolina premium	) M140iA
2017 BMW Serie 3 340iA M Sport	6	3.0	automático	gasolina premium	4
2017 MINI MINI 2.0 John Cooper Works Hot Chili MT	4	2.0	manual	gasolina	3
2017 BMW X3 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 MINI MINI Cooper S Hot Chili AT	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 320iA	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 MINI Clubman COOPER S CLUBMAN HOT CHILI AT	4	2.0	automático	gasolina premium	5
2017 BMW Serie 4 435iA M Sport	6	3.0	automático	gasolina premium	2
2017 BMW Serie 3 320iA	4	2.0	automático	gasolina premium	4
2017 BMW X3 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW X5 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2017 BMW X6 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2017 BMW Serie 1 (5 puertas) 120iA Urban Line	4	2.0	automático	gasolina premium	) 120iA Urban Line
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 4 420iA	4	2.0	automático	gasolina	2
2017 BMW Serie 1 (3 puertas) 120iA	4	2.0	automático	gasolina premium	) 120iA
2017 BMW Serie 1 (3 puertas) 120iA	4	2.0	automático	gasolina premium	) 120iA
2017 MINI MINI Cooper S Convertible Hot Chili AT	4	2.0	automático	gasolina	2
2017 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2017 BMW X3 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 330iA Luxury Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 2 Coupé M240iA	6	3.0	automático	gasolina premium	2
2017 BMW X6 xDrive35iA M Sport AT	6	3.0	automático	gasolina premium	5
2017 MINI MINI Cooper S Salt AT	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 1 120iA M Sport AT	4	2.0	automático	gasolina premium	5
2017 MINI MINI 2.0 John Cooper Works Hot Chili MT	4	2.0	manual	gasolina	3
2017 MINI MINI Cooper S Salt AT	4	2.0	automático	gasolina premium	5
2017 BMW Serie 2 Coupé 220iA Sport Line	4	2.0	automático	gasolina premium	2
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2017 BMW X1 sDrive20iA X Line	4	2.0	automático	gasolina premium	5
2017 MINI MINI 2.0 John Cooper Works Hot Chili AT	4	2.0	automático	gasolina	2
2017 MINI MINI Cooper S Chili AT	4	2.0	automático	gasolina premium	5
2017 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2017 BMW Serie 1 (5 puertas) 120iA Urban Line	4	2.0	automático	gasolina premium	) 120iA Urban Line
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 1 120iA Urban Line AT	4	2.0	automático	gasolina premium	3
2017 BMW X3 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW X3 sDrive20iA	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 330e Luxury Line	4	2.0	automático	eléctrico	4
2017 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 MINI MINI 2.0 John Cooper Works Hot Chili MT	4	2.0	manual	gasolina	3
2017 BMW X5 4.4 xDrive50iA M Sport	8	4.4	automático	gasolina premium	5
2017 BMW X6 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2017 BMW Serie 1 (5 puertas) 120iA	4	2.0	automático	gasolina premium	) 120iA
2017 BMW Serie 3 Sedán 330iA Luxury Line	4	2.0	automático	gasolina premium	4
2017 MINI MINI 2.0 John Cooper Works Hot Chili AT	4	2.0	automático	gasolina	2
2017 BMW Serie 1 (3 puertas) M140iA	6	3.0	automático	gasolina premium	) M140iA
2017 BMW X3 sDrive20iA	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 MINI MINI Cooper S Hot Chili AT	4	2.0	automático	gasolina premium	5
2017 BMW X6 M X6 M	8	4.4	automático	gasolina premium	5
2017 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2017 MINI MINI Cooper Chili	3	1.5	manual	gasolina premium	5
2017 MINI MINI Cooper S Hot Chili AT	4	2.0	automático	gasolina premium	5
2017 BMW Serie 2 M240iA	6	3.0	automático	gasolina premium	2
2017 MINI MINI Cooper S Salt AT	4	2.0	automático	gasolina premium	5
2017 BMW X3 sDrive20iA	4	2.0	automático	gasolina premium	5
2017 BMW X3 sDrive20iA	4	2.0	automático	gasolina premium	5
2017 MINI MINI Cooper Convertible Pepper AT	3	1.5	automático	gasolina	2
2017 BMW X3 sDrive20iA	4	2.0	automático	gasolina premium	5
2017 BMW X1 sDrive201iA M Sport	4	2.0	automático	gasolina premium	5
2017 BMW i8 Protonic Red Híbrido AT	3	1.5	automático	eléctrico	2
2017 MINI MINI Cooper S Chili	4	2.0	manual	gasolina premium	5
2017 MINI MINI Cooper S Hot Chili AT	4	2.0	automático	gasolina premium	5
2017 BMW Serie 1 (3 puertas) 120iA Urban Line	4	2.0	automático	gasolina premium	) 120iA Urban Line
2017 BMW Serie 3 320iA	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 1 (5 puertas) 120iA M Sport	4	2.0	automático	gasolina premium	) 120iA M Sport
2017 BMW X3 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 MINI MINI Cooper Salt	3	1.5	manual	gasolina premium	5
2017 BMW Serie 1 (3 puertas) 120iA Urban Line	4	2.0	automático	gasolina premium	) 120iA Urban Line
2017 BMW Serie 2 Coupé 220iA	4	2.0	automático	gasolina premium	2
2017 MINI MINI Cooper Salt AT	3	1.5	automático	gasolina premium	3
2017 BMW Serie 1 (5 puertas) 120iA Sport Line	4	2.0	automático	gasolina premium	) 120iA Sport Line
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 1 (3 puertas) 120iA	4	2.0	automático	gasolina premium	) 120iA
2017 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW i3 i3 Mobility AT			automático	eléctrico	5
2017 BMW Serie 3 Sedán 330iA Luxury Line	4	2.0	automático	gasolina premium	4
2017 MINI MINI Cooper S Chili AT	4	2.0	automático	gasolina premium	5
2017 BMW Serie 2 Gran Tourer 220iA Luxury Line	4	2.0	automático	gasolina premium	5
2017 MINI Clubman COOPER S CLUBMAN HOT CHILI AT	4	2.0	automático	gasolina premium	5
2017 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2017 BMW Serie 4 435iA M Sport	6	3.0	automático	gasolina premium	2
2017 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 1 (3 puertas) 120iA Urban Line	4	2.0	automático	gasolina premium	) 120iA Urban Line
2017 BMW Serie 2 Coupé 220iA Sport Line	4	2.0	automático	gasolina premium	2
2017 BMW X3 sDrive20iA	4	2.0	automático	gasolina premium	5
2017 BMW Serie 2 220iA Coupe Automático	4	2.0	automático	gasolina premium	2
2017 MINI MINI Cooper S Salt	4	2.0	manual	gasolina premium	5
2017 BMW Serie 3 330iA Luxury Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 1 (3 puertas) 120iA	4	2.0	automático	gasolina premium	) 120iA
2017 BMW Serie 1 (3 puertas) 120iA M Sport	4	2.0	automático	gasolina premium	) 120iA M Sport
2017 BMW X3 sDrive20iA	4	2.0	automático	gasolina premium	5
2017 MINI MINI Cooper S Chili AT	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA	4	2.0	automático	gasolina premium	4
2017 BMW Serie 1 (5 puertas) 120iA Urban Line	4	2.0	automático	gasolina premium	) 120iA Urban Line
2017 BMW Serie 3 Sedán 320iA	4	2.0	automático	gasolina premium	4
2017 BMW X3 sDrive20iA	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2017 MINI MINI 2.0 John Cooper Works Hot Chili AT	4	2.0	automático	gasolina	2
2017 BMW X3 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 BMW X6 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2017 BMW X6 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2017 BMW X1 sDrive18iA	3	1.5	automático	gasolina	5
2017 BMW Serie 2 220iA Coupe Sport Line AT	4	2.0	automático	gasolina premium	2
2017 BMW Serie 3 Sedán 320iA	4	2.0	automático	gasolina premium	4
BMW Series 3 2017			Automatica	Gasolina	
2017 BMW X3 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 2 Coupé 220iA Sport Line	4	2.0	automático	gasolina premium	2
2017 BMW X6 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2017 BMW X3 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 4 428iA Gran Coupé Sport Line	4	2.0	automático	gasolina premium	5
2017 BMW X4 2.0 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 330iA Luxury Line	4	2.0	automático	gasolina premium	4
2017 MINI MINI Cooper S Chili AT	4	2.0	automático	gasolina premium	5
2017 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2017 BMW Serie 4 420iA Gran Coupe	4	2.0	automático	gasolina	5
BMW Series 3 2017			Automatica	Gasolina	
2017 BMW X1 sDrive20iA X Line	4	2.0	automático	gasolina premium	5
2017 BMW Serie 3 Sedán 320iA	4	2.0	automático	gasolina premium	4
2018 BMW Serie 4 Grand Coupé 430iA Sport Line	4	2.0	automático	gasolina premium	5
2018 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2018 BMW X4 xDrive 35iA M Sport	6	3.0	automático	gasolina premium	5
2018 BMW Serie 3 Sedán 330iA Sport Line	4	2.0	automático	gasolina premium	4
2018 MINI MINI Cooper Chili AT	3	1.5	automático	gasolina premium	5
2018 BMW M6 Coupé Competition Edition	8	4.4	manual	gasolina premium	2
2018 BMW X6 M X6 M	8	4.4	automático	gasolina premium	5
2018 BMW X6 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2018 BMW Serie 5 Sedán 530iA Sport Line	6	3.0	automático	gasolina premium	4
2018 BMW Serie 5 Sedán 530e Sport Line	4	2.0	automático	eléctrico	4
2018 BMW X6 M X6 M	8	4.4	automático	gasolina premium	5
2018 BMW Serie 5 Sedán 530e Sport Line	4	2.0	automático	eléctrico	4
2018 MINI MINI Cooper Pepper AT	3	1.5	automático	gasolina premium	5
2018 BMW Serie 3 Sedán 318iA Sport Line	3	1.5	automático	gasolina premium	4
2018 BMW X4 xDrive 28iA X Line	4	2.0	automático	gasolina premium	5
2018 BMW X5 xDrive35iA M Sport	6	3.0	automático	gasolina premium	5
2018 MINI MINI 2.0 John Cooper Works Hot Chili AT	4	2.0	automático	gasolina premium	2
2018 BMW Serie 4 Grand Coupé 430iA Sport Line	4	2.0	automático	gasolina premium	5
2018 BMW X5 M X5 M	8	4.4	automático	gasolina premium	5
2018 BMW Serie 3 Sedán 318iA Executive	3	1.5	automático	gasolina premium	4
2018 MINI MINI Cooper S Convertible Hot Chili AT	4	2.0	automático	gasolina premium	2
2018 BMW Serie 5 Sedán 530e Sport Line	4	2.0	automático	eléctrico	4
2018 BMW M3 Sedán M3	6	3.0	manual	gasolina premium	4
2018 BMW Serie 4 Grand Coupé 420iA Sport Line	4	2.0	automático	gasolina premium	5
2018 BMW Serie 3 Sedán 320iA M Sport Edition	4	2.0	automático	gasolina premium	4
2018 BMW Serie 3 Sedán 320iA Sport Line	4	2.0	automático	gasolina premium	4
2018 MINI MINI 2.0 John Cooper Works Hot Chili AT	4	2.0	automático	gasolina premium	2
2018 BMW Serie 2 Coupé 220iA Sport Line	4	2.0	automático	gasolina premium	2
