This is the collection of Ford vehicles on soloautosmx website
Vehicle	Cylinder	Capacity	Transmission	Fuel Type	Door
2012 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2012 Ford Mustang Coupe Lujo V6 AT Tela	6	3.7	automático	gasolina	2
2012 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2012 Ford Focus SE Sport AT 5Ptas.	4	2.0	automático	gasolina premium	5
2012 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2012 Ford Fusion SE ST l4 TA	4	2.5	automático	gasolina	4
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2012 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2012 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Courier L TM	4	1.6	manual	gasolina	2
2012 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Fiesta Ikon Ford Ikon Ambiente TM	4	1.6	manual	gasolina	5
2012 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2012 Ford Econoline Van Van E-150 V8 4.6	8	4.6	automático	gasolina	4
2012 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2012 Ford Focus SEL AT 5Ptas.	4	2.0	automático	gasolina premium	5
2012 Ford Focus SEL AT 5Ptas.	4	2.0	automático	gasolina premium	5
2012 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2012 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Escape XLS l4 TA	4	2.5	automático	gasolina	5
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Focus SEL AT	4	2.0	automático	gasolina premium	4
2012 Ford Focus SEL AT	4	2.0	automático	gasolina premium	4
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Escape Limited Plus Sin Sis Nav R17	6	3.0	automático	gasolina	5
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Fiesta S MT	4	1.6	manual	gasolina	4
2012 Ford Focus SEL AT 5Ptas.	4	2.0	automático	gasolina premium	5
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Econoline Van Van E-150 V8 4.6 AC	8	4.6	automático	gasolina	4
2012 Ford Focus SEL AT	4	2.0	automático	gasolina premium	4
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Expedition Max Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2012 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2012 Ford Expedition Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2013 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2013 Ford Ranger XLT Crew Cab	4	2.5	manual	gasolina	4
2013 Ford Expedition Max Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2013 Ford Explorer XLT Base	6	3.5	automático	gasolina	5
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Focus ST	4	2.0	manual	gasolina premium	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Fiesta SE MT 5 ptas	4	1.6	manual	gasolina	5
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Focus SE Plus AT	4	2.0	automático	gasolina premium	4
2013 Ford Escape SE Plus Panorama Roof	4	2.5	automático	gasolina	5
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
N/A
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford F-350 KTP XL 6.2 GAS TM	8	6.2	manual	gasolina	2
2013 Ford Escape S Plus l4 TA	4	2.5	automático	gasolina	5
2013 Ford Escape S l4 TA	4	2.5	automático	gasolina	5
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM	4	1.6	manual	gasolina	5
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2013 Ford Lobo Lobo Sup Cab SVT Raptor	8	6.2	automático	gasolina	4
2013 Ford Fusion Titanium Plus 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Fusion SE Lux 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Lobo Lobo XLT Reg Cab 4x2	8	5.0	automático	gasolina	2
2013 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2013 Ford Lobo Lobo Lariat Crew Cab 4x4	8	5.0	automático	gasolina	4
2013 Ford Escape SEL	4	2.5	automático	gasolina	5
2013 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2013 Ford Escape S Plus l4 TA	4	2.5	automático	gasolina	5
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Fiesta SES AT	4	1.6	automático	gasolina	5
2013 Ford Mustang GT Equipado Piel MT VIP	8	5.0	manual	gasolina	2
2013 Ford Explorer XLT Base	6	3.5	automático	gasolina	5
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Explorer XLT Base	6	3.5	automático	gasolina	5
2013 Ford Explorer XLT Base	6	3.5	automático	gasolina	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2013 Ford Focus SE Plus AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Fusion SE NAV MR 2.5 l4	4	2.5	automático	gasolina	4
2013 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2013 Ford Ranger XL Crew Cab	4	2.5	manual	gasolina	4
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Explorer XLT Base	6	3.5	automático	gasolina	5
2013 Ford Escape SEL	4	2.5	automático	gasolina	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Fiesta S MT	4	1.6	manual	gasolina	4
2013 Ford Fusion Titanium Plus 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Explorer Limited V6	6	3.5	automático	gasolina	5
2013 Ford Focus ST	4	2.0	manual	gasolina premium	5
2013 Ford Fusion SE NAV MR 2.5 l4	4	2.5	automático	gasolina	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Explorer Limited V6	6	3.5	automático	gasolina	5
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM	4	1.6	manual	gasolina	5
2013 Ford Ranger XLT Crew Cab	4	2.5	manual	gasolina	4
2013 Ford Escape S l4 TA	4	2.5	automático	gasolina	5
2013 Ford Lobo Lobo Lariat Crew Cab 4x4	8	5.0	automático	gasolina	4
2013 Ford Fusion SE NAV MR 2.5 l4	4	2.5	automático	gasolina	4
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Expedition King Ranch 4x2 5.4 V8	8	5.4	automático	gasolina	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Focus SE Plus AT	4	2.0	automático	gasolina premium	4
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Expedition Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2013 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford EcoSport Titanium TM	4	2.0	manual	gasolina	5
N/A
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Focus SE Plus AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford F-250 SUPER DUTY Super Duty Diesel Crew Cab 4x4 TA	8	6.7	automático	diesel	4
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2013 Ford Fusion Titanium Plus 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Fiesta S MT	4	1.6	manual	gasolina	4
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Fiesta SES AT	4	1.6	automático	gasolina	5
2013 Ford Escape SEL	4	2.5	automático	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Mustang Shelby Coupe	8	5.8	manual	gasolina	2
2013 Ford Escape SEL	4	2.5	automático	gasolina	5
2013 Ford Escape S Plus l4 TA	4	2.5	automático	gasolina	5
2013 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Fiesta S AT	4	1.6	automático	gasolina	4
2013 Ford EcoSport SE R16 TM	4	2.0	manual	gasolina	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Transit Van Larga Diesel AC	4	2.2	manual	diesel	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford F-250 SUPER DUTY Super Duty Diesel Crew Cab 4x4 TA	8	6.7	automático	diesel	4
2013 Ford F-150 XL Reg Cab 4x4 TA	6	3.7	automático	gasolina	2
2013 Ford Focus SE Plus AT	4	2.0	automático	gasolina premium	4
2013 Ford F-150 5.0 XL Sup Cab 4x2 TA	8	5.0	automático	gasolina	4
2013 Ford Explorer XLT Base	6	3.5	automático	gasolina	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2013 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2013 Ford Escape SE Plus Panorama Roof	4	2.5	automático	gasolina	5
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2013 Ford Fiesta SES MT	4	1.6	manual	gasolina	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Escape SE Plus Panorama Roof	4	2.5	automático	gasolina	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Fiesta SES MT	4	1.6	manual	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Escape SEL	4	2.5	automático	gasolina	5
2013 Ford Fiesta S AT	4	1.6	automático	gasolina	4
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2013 Ford Fusion SE Lux 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Lobo Lobo Lariat Crew Cab 4x4	8	5.0	automático	gasolina	4
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Fiesta SE MT 5 ptas	4	1.6	manual	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Explorer XLT Base	6	3.5	automático	gasolina	5
2013 Ford Explorer Limited V6	6	3.5	automático	gasolina	5
2013 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2013 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Explorer XLT Base	6	3.5	automático	gasolina	5
2013 Ford Fiesta Ikon Ford Ikon Trend TM A/A	4	1.6	manual	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2013 Ford Mustang GT Equipado Piel AT VIP	8	5.0	automático	gasolina	2
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Lobo Lobo Sup Cab SVT Raptor	8	6.2	automático	gasolina	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Fusion Titanium Plus 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2013 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2013 Ford Escape SE Plus Panorama Roof	4	2.5	automático	gasolina	5
2013 Ford Fusion Titanium Plus 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Fusion Titanium Plus 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford F-150 XL Crew Cab 4x2 TA	8	5.0	automático	gasolina	4
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Fiesta SES AT	4	1.6	automático	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford F-150 5.0 XL Sup Cab 4x2 TA	8	5.0	automático	gasolina	4
2013 Ford Ranger XLT Crew Cab	4	2.5	manual	gasolina	4
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Fiesta SE AT 5 ptas	4	1.6	automático	gasolina	5
2013 Ford Fiesta Ikon Ford Ikon Trend TM A/A	4	1.6	manual	gasolina	5
2013 Ford F-150 XL Crew Cab 4x2 TA	8	5.0	automático	gasolina	4
2013 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Fusion SE NAV MR 2.5 l4	4	2.5	automático	gasolina	4
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford EcoSport Titanium TM	4	2.0	manual	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford EcoSport SE TM	4	2.0	manual	gasolina	5
2013 Ford Escape SE Plus Panorama Roof	4	2.5	automático	gasolina	5
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Lobo Lobo XLT Crew Cab 4x2	8	5.0	automático	gasolina	4
2013 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2013 Ford Lobo Lobo Lariat Crew Cab 4x4	8	5.0	automático	gasolina	4
2013 Ford Escape S l4 TA	4	2.5	automático	gasolina	5
2013 Ford F-150 XL Reg Cab 4x2 TA	6	3.7	automático	gasolina	2
2013 Ford Fiesta S MT	4	1.6	manual	gasolina	4
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Econoline Van Van E-150 V8 4.6	8	4.6	automático	gasolina	4
2013 Ford Fiesta SES AT	4	1.6	automático	gasolina	5
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2013 Ford Lobo Lobo XLT Crew Cab 4x2	8	5.0	automático	gasolina	4
2013 Ford Expedition King Ranch 4x2 5.4 V8	8	5.4	automático	gasolina	5
2013 Ford Mustang GT Equipado Convertible AT	8	5.0	automático	gasolina	2
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Expedition King Ranch 4x2 5.4 V8	8	5.4	automático	gasolina	5
2013 Ford Expedition Max Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Expedition Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2013 Ford Lobo Lobo Crew Cab SVT Raptor	8	6.2	automático	gasolina	4
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Fusion S 2.5 l4	4	2.5	automático	gasolina	4
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Mustang GT Equipado Piel AT VIP	8	5.0	automático	gasolina	2
2013 Ford Focus S AT	4	2.0	automático	gasolina premium	4
FORD Excursion 2013	8		Automatica	Gasolina	
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Focus SE Plus AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Fiesta S MT	4	1.6	manual	gasolina	4
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2013 Ford Fusion Titanium Plus 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Focus SE Plus AT	4	2.0	automático	gasolina premium	4
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM	4	1.6	manual	gasolina	5
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Focus SE Plus AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Escape SE Plus Panorama Roof	4	2.5	automático	gasolina	5
2013 Ford Transit Transit Chassis Corta Diesel A/A	4	2.2	manual	diesel	2
2013 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2013 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Expedition Limited 4x2 5.4 V8	8	5.4	automático	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Transit Pasajeros Larga Diesel AC	4	2.2	manual	diesel	4
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Fusion SE Lux 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Transit Van Larga Diesel	4	2.2	manual	diesel	4
2013 Ford Escape S Plus l4 TA	4	2.5	automático	gasolina	5
2013 Ford Fiesta S MT	4	1.6	manual	gasolina	4
2013 Ford Lobo Lobo XLT Reg Cab 4x2	8	5.0	automático	gasolina	2
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge SEL	6	3.5	automático	gasolina premium	5
2013 Ford Fusion S 2.5 l4	4	2.5	automático	gasolina	4
2013 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford F-250 SUPER DUTY Super Duty Diesel Crew Cab 4x4 TA	8	6.7	automático	diesel	4
2013 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
FORD Escape 2013	4		Automatica	Gasolina	
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Focus ST	4	2.0	manual	gasolina premium	5
2013 Ford Focus SE Plus AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Mustang GT Equipado Piel AT VIP	8	5.0	automático	gasolina	2
2013 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM	4	1.6	manual	gasolina	5
2013 Ford Fusion SE NAV MR 2.5 l4	4	2.5	automático	gasolina	4
2013 Ford Lobo Lobo XLT Reg Cab 4x4	8	5.0	automático	gasolina	2
2013 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2013 Ford F-150 5.0 XL Sup Cab 4x2 TA	8	5.0	automático	gasolina	4
2013 Ford EcoSport SE TA	4	2.0	automático	gasolina	5
2013 Ford Fiesta SES MT	4	1.6	manual	gasolina	5
2013 Ford Edge Base SE V6	6	3.5	automático	gasolina premium	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Fusion S 2.5 l4	4	2.5	automático	gasolina	4
2013 Ford Mustang Coupe Lujo V6 AT Tela	6	3.7	automático	gasolina	2
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Edge Limited 3.5 V6 Piel Sunroof	6	3.5	automático	gasolina premium	5
2013 Ford Fusion SE Luxury Plus Nav 2.0 GTDi	4	2.0	automático	gasolina premium	4
2013 Ford Lobo Lobo XLT Sup Cab 4x2	8	5.0	automático	gasolina	4
2013 Ford EcoSport Titanium TA	4	2.0	automático	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Ranger XL Crew Cab	4	2.5	manual	gasolina	4
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Escape S l4 TA	4	2.5	automático	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Mustang GT Equipado Piel AT VIP Glass Roof	8	5.0	automático	gasolina	2
2013 Ford Fiesta Ikon Ford Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford F-350 KTP XL 6.2 GAS TM	8	6.2	manual	gasolina	2
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Escape S Plus l4 TA	4	2.5	automático	gasolina	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Escape SE l4 TA	4	2.5	automático	gasolina	5
2013 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2013 Ford Fiesta Ikon Ford Ikon Trend TM A/A	4	1.6	manual	gasolina	5
2013 Ford Explorer Limited V6	6	3.5	automático	gasolina	5
2013 Ford Mustang Coupe Lujo V6 AT Tela	6	3.7	automático	gasolina	2
2013 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2013 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2013 Ford Fusion SE NAV MR 2.5 l4	4	2.5	automático	gasolina	4
2013 Ford Escape SE Plus	4	2.5	automático	gasolina	5
2013 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2013 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2013 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2013 Ford Fiesta S AT	4	1.6	automático	gasolina	4
